participant,group,eng_variety,spn_variety,have_ln,aoa,check_pass,check_fails,item,speaker_variety,condition,sentence_type,sentence,trial_n,correct_response,response,is_correct,rt_raw,sentence_dur,rt_adj
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,puertorican,mismatch,interrogative-total-yn,El hombre mira la luna,10,1,1,1,1.56078,1.22,0.3407800000000001
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-novio-viene-del-lago.wav,cuban,mismatch,declarative-narrow-focus,Mi novio viene del lago,11,0,0,1,1.770305,1.32,0.45030499999999996
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,chilean,match,interrogative-total-yn,Manuela vende el carro,12,1,1,1,1.714125,1.29,0.42412499999999986
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Mariano-habla-del-tiempo.wav,castilian,match,interrogative-total-yn,Mariano habla del tiempo,13,1,1,1,1.76921,1.58,0.18920999999999988
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Manuela-vende-el-carro.wav,argentine,match,declarative-broad-focus,Manuela vende el carro,14,0,0,1,1.86688,1.38,0.4868800000000002
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Marta-abre-el-regalo.wav,cuban,match,interrogative-total-yn,Marta abre el regalo,15,1,0,0,1.83676,1.25,0.58676
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,chilean,mismatch,declarative-broad-focus,El bebe comia muy bien,16,0,0,1,2.033795,1.27,0.763795
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Maria-bebe-el-vino.wav,argentine,match,declarative-narrow-focus,Maria bebe el vino,17,0,0,1,1.75534,1.22,0.5353399999999999
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Maria-bebe-el-vino.wav,andalusian,match,declarative-broad-focus,Maria bebe el vino,18,0,0,1,1.434095,1.11,0.3240949999999998
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-bebe-comia-muy-bien.wav,puertorican,mismatch,declarative-narrow-focus,El bebe comia muy bien,19,0,0,1,1.580935,1.19,0.39093500000000003
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-oia-el-rio.wav,puertorican,mismatch,interrogative-partial-wh,Por que oia el rio,20,1,0,0,1.54303,0.99,0.5530299999999999
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-broad-focus_David-leia-el-libro.wav,andalusian,match,declarative-broad-focus,David leia el libro,21,0,0,1,1.841045,1.43,0.4110450000000001
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,andalusian,mismatch,declarative-narrow-focus,La nina lava el plato,22,0,0,1,1.95417,1.41,0.54417
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,peruvian,match,declarative-narrow-focus,Mariano habla del tiempo,23,0,0,1,1.83619,1.6,0.2361899999999999
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-nina-lava-el-plato.wav,andalusian,mismatch,declarative-broad-focus,La nina lava el plato,24,0,0,1,1.537355,1.21,0.32735500000000006
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-ama-la-navidad.wav,castilian,match,interrogative-partial-wh,Por que ama la navidad,25,1,1,1,1.8188550000000001,1.3,0.5188550000000001
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,peruvian,match,declarative-broad-focus,Emilio ama la marcha,26,0,0,1,1.87861,1.44,0.43860999999999994
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-comia-la-fruta.wav,andalusian,mismatch,interrogative-partial-wh,Cuando comia la fruta,27,1,0,0,1.933125,1.45,0.483125
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,chilean,mismatch,interrogative-total-yn,Mi madre come la fruta,28,1,1,1,1.600205,1.29,0.31020500000000006
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-nino-oye-el-rio.wav,chilean,mismatch,declarative-narrow-focus,El nino oye el rio,29,0,0,1,1.729235,1.26,0.46923500000000007
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-bebia-el-vino.wav,puertorican,match,interrogative-partial-wh,Cuando bebia el vino,30,1,1,1,1.66737,1.07,0.59737
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-miraba-la-luna.wav,argentine,mismatch,interrogative-partial-wh,Cuando miraba la luna,31,1,0,0,1.45256,1.17,0.28256000000000014
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Emilio-ama-la-marcha.wav,puertorican,match,declarative-narrow-focus,Emilio ama la marcha,32,0,0,1,1.49131,1.21,0.28130999999999995
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,andalusian,mismatch,declarative-broad-focus,La maestra vive en Paris,33,0,0,1,1.802005,1.44,0.36200500000000013
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-abre-el-regalo.wav,puertorican,match,interrogative-partial-wh,Por que abre el regalo,34,1,0,0,1.646805,1.15,0.49680500000000016
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-bebe-comia-muy-bien.wav,castilian,mismatch,interrogative-total-yn,El bebe comia muy bien,35,1,1,1,1.840435,1.47,0.37043500000000007
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Por-que-hablaba-del-agua.wav,castilian,match,interrogative-partial-wh,Por que hablaba del agua,36,1,1,1,1.826905,1.46,0.36690500000000004
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-madre-come-la-fruta.wav,cuban,mismatch,declarative-broad-focus,Mi madre come la fruta,37,0,0,1,1.72077,1.37,0.3507699999999998
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,argentine,mismatch,interrogative-partial-wh,Por que vivia en Paris,38,1,0,0,1.552625,1.22,0.33262499999999995
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-odiaba-la-lluvia.wav,andalusian,mismatch,interrogative-partial-wh,Por que odiaba la lluvia,39,1,0,0,1.61211,1.31,0.3021099999999999
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,mexican,match,declarative-narrow-focus,Manuela vende el carro,40,0,0,1,1.56551,1.21,0.35551
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Ana-lleva-el-abrigo.wav,mexican,match,declarative-broad-focus,Ana lleva el abrigo,41,0,0,1,1.86409,1.09,0.77409
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,42,0,0,1,1.73607,1.21,0.52607
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_La-maestra-vive-en-Paris.wav,cuban,mismatch,interrogative-total-yn,La maestra vive en Paris,43,1,0,0,1.660245,1.4,0.26024500000000006
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-leia-el-libro.wav,castilian,match,interrogative-partial-wh,Cuando leia el libro,44,1,1,1,1.74918,1.38,0.36918000000000006
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-vendia-el-carro.wav,castilian,match,interrogative-partial-wh,Cuando vendia el carro,45,1,1,1,1.64907,1.36,0.28906999999999994
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,andalusian,mismatch,interrogative-total-yn,Mi novio viene del lago,46,1,1,1,1.718165,1.42,0.298165
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-total-yn_David-leia-el-libro.wav,puertorican,match,interrogative-total-yn,David leia el libro,47,1,1,1,1.460215,0.99,0.47021500000000005
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,mexican,match,declarative-narrow-focus,Marta abre el regalo,48,0,0,1,1.451495,1.15,0.30149500000000007
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,puertorican,match,declarative-broad-focus,Marta abre el regalo,49,0,0,1,1.609465,1.18,0.429465
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_La-maestra-vive-en-Paris.wav,castilian,mismatch,declarative-narrow-focus,La maestra vive en Paris,50,0,0,1,1.988285,1.72,0.2682850000000001
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,castilian,mismatch,interrogative-total-yn,El nino oye el rio,51,1,1,1,1.692045,1.46,0.23204500000000006
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Daniel-iba-a-Bolivia.wav,peruvian,match,declarative-narrow-focus,Daniel iba a Bolivia,52,0,0,1,1.641125,1.33,0.3111249999999999
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,argentine,match,interrogative-total-yn,Ana lleva el abrigo,53,1,1,1,1.755135,1.34,0.4151349999999998
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-novio-viene-del-lago.wav,castilian,mismatch,declarative-broad-focus,Mi novio viene del lago,54,0,0,1,1.760305,1.51,0.250305
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_Mi-tia-odia-la-lluvia.wav,mexican,mismatch,declarative-broad-focus,Mi tia odia la lluvia,55,0,0,1,2.313055,1.14,1.173055
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Maria-bebe-el-vino.wav,castilian,match,interrogative-total-yn,Maria bebe el vino,56,1,1,1,1.40645,1.31,0.09644999999999992
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_El-hombre-mira-la-luna.wav,chilean,mismatch,declarative-narrow-focus,El hombre mira la luna,57,0,0,1,1.5115,1.2,0.3115000000000001
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,cuban,match,declarative-narrow-focus,Ana lleva el abrigo,58,0,0,1,2.19999,1.08,1.11999
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_interrogative-partial-wh_Cuando-lleva-el-abrigo.wav,mexican,match,interrogative-partial-wh,Cuando lleva el abrigo,59,1,0,0,1.356045,1.16,0.19604500000000002
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Daniel-iba-a-Bolivia.wav,mexican,match,declarative-broad-focus,Daniel iba a Bolivia,60,0,0,1,1.511745,1.19,0.32174499999999995
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,puertorican,mismatch,declarative-broad-focus,El hombre mira la luna,61,0,0,1,1.465405,1.19,0.2754050000000001
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-venia-del-lago.wav,mexican,mismatch,interrogative-partial-wh,Por que venia del lago,62,1,1,1,1.38664,1.07,0.31664000000000003
5f4e50590bf655000c944e16,learner,Northeast,I am not familiar with Spanish,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Cuando-lavaba-el-plato.wav,cuban,mismatch,interrogative-partial-wh,Cuando lavaba el plato,63,1,0,0,1.970885,1.22,0.750885
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-madre-come-la-fruta.wav,andalusian,mismatch,interrogative-total-yn,Mi madre come la fruta,0,1,1,1,2.2753,1.36,0.9153
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Mariano-habla-del-tiempo.wav,castilian,match,declarative-broad-focus,Mariano habla del tiempo,1,0,0,1,2.764165,1.61,1.154165
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Emilio-ama-la-marcha.wav,castilian,match,interrogative-total-yn,Emilio ama la marcha,2,1,1,1,1.794365,1.44,0.35436500000000004
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Ana-lleva-el-abrigo.wav,castilian,match,interrogative-total-yn,Ana lleva el abrigo,3,1,1,1,2.051455,1.27,0.7814549999999998
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Marta-abre-el-regalo.wav,puertorican,match,declarative-narrow-focus,Marta abre el regalo,4,0,0,1,1.995615,1.16,0.835615
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_interrogative-total-yn_Manuela-vende-el-carro.wav,cuban,match,interrogative-total-yn,Manuela vende el carro,5,1,0,0,2.15159,1.22,0.9315900000000001
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-hombre-mira-la-luna.wav,castilian,mismatch,declarative-broad-focus,El hombre mira la luna,6,0,0,1,2.184755,1.37,0.8147549999999999
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Ana-lleva-el-abrigo.wav,castilian,match,declarative-narrow-focus,Ana lleva el abrigo,7,0,0,1,2.027905,1.22,0.8079050000000001
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Manuela-vende-el-carro.wav,puertorican,match,declarative-narrow-focus,Manuela vende el carro,8,0,0,1,1.928625,1.22,0.7086250000000001
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_interrogative-partial-wh_Por-que-vivia-en-Paris.wav,andalusian,mismatch,interrogative-partial-wh,Por que vivia en Paris,9,1,1,1,2.008945,1.17,0.8389450000000003
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_Mi-novio-viene-del-lago.wav,peruvian,mismatch,interrogative-total-yn,Mi novio viene del lago,10,1,1,1,2.450015,1.63,0.8200150000000002
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Marta-abre-el-regalo.wav,chilean,match,declarative-broad-focus,Marta abre el regalo,11,0,0,1,2.25612,1.1,1.15612
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-madre-come-la-fruta.wav,argentine,mismatch,declarative-narrow-focus,Mi madre come la fruta,12,0,0,1,2.669285,1.41,1.259285
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_declarative-broad-focus_Emilio-ama-la-marcha.wav,peruvian,match,declarative-broad-focus,Emilio ama la marcha,13,0,0,1,2.19354,1.44,0.7535400000000001
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_El-bebe-comia-muy-bien.wav,andalusian,mismatch,declarative-broad-focus,El bebe comia muy bien,14,0,1,0,2.283715,1.33,0.9537149999999999
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-nino-oye-el-rio.wav,castilian,mismatch,interrogative-total-yn,El nino oye el rio,15,1,1,1,2.55601,1.46,1.0960100000000002
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_match_declarative-narrow-focus_Mariano-habla-del-tiempo.wav,argentine,match,declarative-narrow-focus,Mariano habla del tiempo,16,0,0,1,2.369855,1.45,0.9198549999999999
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_La-nina-lava-el-plato.wav,puertorican,mismatch,declarative-narrow-focus,La nina lava el plato,17,0,0,1,2.108935,1.14,0.9689349999999999
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_declarative-broad-focus_La-maestra-vive-en-Paris.wav,puertorican,mismatch,declarative-broad-focus,La maestra vive en Paris,18,0,0,1,2.85755,1.21,1.6475499999999998
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_declarative-narrow-focus_Mi-tia-odia-la-lluvia.wav,chilean,mismatch,declarative-narrow-focus,Mi tia odia la lluvia,19,0,1,0,2.85244,1.44,1.4124400000000001
5f53927e3a8bb66b0f07d471,learner,Northeast,Spain,no,13 or older,1,0,andalusian_mismatch_interrogative-total-yn_El-hombre-mira-la-luna.wav,peruvian,mismatch,interrogative-total-yn,El hombre mira la luna,20,1,1,1,0.340285,1.45,-1.109715
